geneID,num_ERP,num_ERP_flag_analyzable,num_ERP_unbiased,num_ERP_F_limited,num_ERP_M_limited,num_ERP_F_bias,num_ERP_M_bias,flag_F_readCnt0,flag_M_readCnt0,F_total_readCnt,M_total_readCnt,flag_gene_expressed_readCnt10
FBgn0037254,3,2.0,0,0,0,0,0,1,1,52.0,59.0,1
FBgn0037255,9,4.0,4,0,0,0,0,1,1,608.0,767.0,1
FBgn0037260,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
FBgn0037261,21,5.0,4,0,0,0,1,1,1,1097.0,1505.0,1
FBgn0037262,11,4.0,4,0,0,0,0,1,1,1470.0,1781.0,1
FBgn0037263,3,2.0,2,0,0,0,0,1,1,134.0,140.0,1
FBgn0037265,14,2.0,2,0,0,0,0,1,1,805.0,723.0,1
FBgn0037270,2,1.0,0,0,0,1,0,1,1,11847.0,11839.0,1
FBgn0037275,5,2.0,2,0,0,0,0,1,1,144.0,155.0,1
FBgn0037276,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
FBgn0037279,10,3.0,3,0,0,0,0,1,1,911.0,1097.0,1
FBgn0037280,7,2.0,1,0,0,0,1,1,1,63.0,116.0,1
FBgn0037282,9,2.0,2,0,0,0,0,1,1,314.0,417.0,1
FBgn0037283,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
FBgn0037288,10,3.0,1,0,0,0,2,1,1,13627.0,19528.0,1
FBgn0037290,17,6.0,5,0,0,1,0,1,1,9899.0,10410.0,1
FBgn0037291,3,0.0,0,0,0,0,0,1,1,17.0,24.0,1
FBgn0037292,13,4.0,4,0,0,0,0,1,1,1060.0,1029.0,1
FBgn0037293,2,1.0,1,0,0,0,0,1,1,1099.0,1156.0,1
FBgn0037294,2,0.0,0,0,0,0,0,1,1,2.0,6.0,0
FBgn0037295,14,3.0,3,0,0,0,0,1,1,118.0,194.0,1
FBgn0037296,2,0.0,0,0,0,0,0,0,1,0.0,12.0,1
FBgn0037297,27,6.0,5,0,0,0,1,1,1,790.0,1190.0,1
FBgn0037298,6,3.0,2,0,0,0,1,1,1,15143.0,19639.0,1
FBgn0037299,4,3.0,3,0,0,0,0,1,1,1296.0,1581.0,1
FBgn0037301,18,4.0,4,0,0,0,0,1,1,2827.0,3830.0,1
FBgn0037304,7,3.0,3,0,0,0,0,1,1,150.0,178.0,1
FBgn0037305,6,2.0,2,0,0,0,0,1,1,1798.0,1710.0,1
FBgn0037307,4,1.0,0,0,0,0,0,1,1,47.0,10.0,1
FBgn0037310,1,0.0,0,0,0,0,0,1,1,4.0,5.0,0
FBgn0037312,3,2.0,1,0,0,1,0,1,1,2323.0,2043.0,1
FBgn0037313,21,6.0,6,0,0,0,0,1,1,5122.0,5812.0,1
FBgn0037315,16,5.0,5,0,0,0,0,1,1,2370.0,2885.0,1
FBgn0037317,12,3.0,3,0,0,0,0,1,1,448.0,624.0,1
FBgn0037322,5,1.0,0,0,0,0,0,1,1,54.0,60.0,1
FBgn0037323,2,0.0,0,0,0,0,0,1,1,2.0,8.0,1
FBgn0037324,22,3.0,2,0,0,0,1,1,1,218.0,332.0,1
FBgn0037325,1,0.0,0,0,0,0,0,1,1,1.0,8.0,0
FBgn0037326,17,2.0,2,0,0,0,0,1,1,446.0,638.0,1
FBgn0037327,18,4.0,4,0,0,0,0,1,1,398.0,457.0,1
FBgn0037328,32,8.0,1,0,0,7,0,1,1,114819.0,64539.0,1
FBgn0037329,11,5.0,5,0,0,0,0,1,1,1291.0,1556.0,1
FBgn0037330,4,1.0,1,0,0,0,0,1,1,946.0,954.0,1
FBgn0037332,69,4.0,3,0,0,0,1,1,1,513.0,652.0,1
FBgn0037336,66,7.0,6,0,0,0,1,1,1,749.0,842.0,1
FBgn0037338,9,1.0,1,0,0,0,0,1,1,82.0,102.0,1
FBgn0037339,42,5.0,5,0,0,0,0,1,1,486.0,569.0,1
FBgn0037340,4,2.0,2,0,0,0,0,1,1,1608.0,1466.0,1
FBgn0037341,36,7.0,7,0,0,0,0,1,1,1854.0,1975.0,1
FBgn0037342,2,2.0,1,0,0,0,1,1,1,1015.0,1214.0,1
FBgn0037344,21,8.0,8,0,0,0,0,1,1,1481.0,1899.0,1
FBgn0037345,2,1.0,1,0,0,0,0,1,1,346.0,478.0,1
FBgn0037347,15,4.0,4,0,0,0,0,1,1,3137.0,3907.0,1
FBgn0037350,8,3.0,3,0,0,0,0,1,1,418.0,515.0,1
FBgn0037351,12,5.0,0,0,0,5,0,1,1,159415.0,90694.0,1
FBgn0037354,3,1.0,1,0,0,0,0,1,1,3189.0,2658.0,1
FBgn0037356,2,2.0,2,0,0,0,0,1,1,1654.0,1568.0,1
FBgn0037358,14,6.0,6,0,0,0,0,1,1,5009.0,5383.0,1
FBgn0037359,7,3.0,3,0,0,0,0,1,1,400.0,512.0,1
FBgn0037360,20,6.0,6,0,0,0,0,1,1,6810.0,8453.0,1
FBgn0037363,32,6.0,6,0,0,0,0,1,1,3117.0,4049.0,1
FBgn0037364,5,2.0,2,0,0,0,0,1,1,70.0,128.0,1
FBgn0037365,1,0.0,0,0,0,0,0,1,1,11.0,2.0,1
FBgn0037368,5,2.0,2,0,0,0,0,1,1,314.0,287.0,1
FBgn0037369,5,2.0,2,0,0,0,0,1,1,426.0,477.0,1
FBgn0037370,5,2.0,2,0,0,0,0,1,1,819.0,860.0,1
FBgn0037371,13,2.0,1,0,0,1,0,1,1,266.0,307.0,1
FBgn0037372,8,3.0,3,0,0,0,0,1,1,658.0,772.0,1
FBgn0037374,8,3.0,3,0,0,0,0,1,1,1278.0,1361.0,1
FBgn0037375,21,6.0,5,0,0,0,1,1,1,334.0,465.0,1
FBgn0037376,7,3.0,2,0,0,0,1,1,1,566.0,766.0,1
FBgn0037377,2,1.0,1,0,0,0,0,1,1,342.0,456.0,1
FBgn0037378,7,2.0,2,0,0,0,0,1,1,1178.0,1466.0,1
FBgn0037379,15,3.0,2,0,0,0,1,1,1,353.0,573.0,1
FBgn0037382,13,4.0,4,0,0,0,0,1,1,518.0,674.0,1
FBgn0037383,8,4.0,4,0,0,0,0,1,1,471.0,456.0,1
FBgn0037384,9,3.0,3,0,0,0,0,1,1,378.0,352.0,1
FBgn0037385,1,0.0,0,0,0,0,0,1,0,5.0,0.0,0
FBgn0037386,17,2.0,2,0,0,0,0,1,1,372.0,515.0,1
FBgn0037387,24,6.0,5,0,0,1,0,1,1,9034.0,9862.0,1
FBgn0037388,1,0.0,0,0,0,0,0,1,1,2.0,14.0,1
FBgn0037389,2,0.0,0,0,0,0,0,1,1,10.0,3.0,1
FBgn0037391,28,8.0,7,0,0,0,1,1,1,2082.0,2494.0,1
FBgn0037395,3,0.0,0,0,0,0,0,1,1,8.0,16.0,1
FBgn0037396,2,1.0,0,0,0,1,0,1,1,6293.0,3323.0,1
FBgn0037397,1,0.0,0,0,0,0,0,1,0,3.0,0.0,0
FBgn0037398,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
FBgn0037408,5,2.0,0,0,0,0,0,1,1,27.0,30.0,1
FBgn0037409,11,1.0,1,0,0,0,0,1,1,318.0,293.0,1
FBgn0037410,9,2.0,2,0,0,0,0,1,1,144.0,207.0,1
FBgn0037411,1,0.0,0,0,0,0,0,1,0,19.0,0.0,1
FBgn0037412,2,0.0,0,0,0,0,0,1,1,2.0,1.0,0
FBgn0037413,2,0.0,0,0,0,0,0,0,1,0.0,16.0,1
FBgn0037414,1,0.0,0,0,0,0,0,1,0,8.0,0.0,0
FBgn0037415,4,2.0,2,0,0,0,0,1,1,165.0,128.0,1
FBgn0037416,4,1.0,1,0,0,0,0,1,1,96.0,100.0,1
FBgn0037419,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
FBgn0037421,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
FBgn0037422,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
FBgn0037424,3,0.0,0,0,0,0,0,1,1,2.0,3.0,0
FBgn0037427,6,0.0,0,0,0,0,0,1,1,4.0,7.0,1
FBgn0037428,2,0.0,0,0,0,0,0,0,1,0.0,6.0,0
FBgn0037429,4,0.0,0,0,0,0,0,1,1,8.0,17.0,1
FBgn0037430,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
FBgn0037432,3,0.0,0,0,0,0,0,1,1,6.0,4.0,1
FBgn0037433,7,2.0,2,0,0,0,0,1,1,8709.0,9250.0,1
FBgn0037435,1,1.0,1,0,0,0,0,1,1,191.0,291.0,1
FBgn0037436,3,0.0,0,0,0,0,0,1,1,4.0,15.0,1
FBgn0037439,2,2.0,1,0,0,1,0,1,1,710.0,440.0,1
FBgn0037440,28,6.0,6,0,0,0,0,1,1,1847.0,1808.0,1
FBgn0037442,50,9.0,9,0,0,0,0,1,1,1968.0,2157.0,1
FBgn0037443,58,12.0,11,0,0,1,0,1,1,3118.0,2766.0,1
FBgn0037445,16,2.0,2,0,0,0,0,1,1,407.0,442.0,1
FBgn0037446,10,5.0,5,0,0,0,0,1,1,839.0,1101.0,1
FBgn0037447,2,1.0,1,0,0,0,0,1,1,2031.0,2033.0,1
FBgn0037448,33,5.0,3,0,0,0,2,1,1,484.0,594.0,1
FBgn0037449,3,1.0,0,0,0,0,0,1,1,18.0,25.0,1
FBgn0037454,2,1.0,0,0,0,0,0,1,1,38.0,62.0,1
FBgn0037460,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
FBgn0037463,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
FBgn0037464,2,2.0,0,0,0,0,0,1,1,33.0,55.0,1
FBgn0037465,13,2.0,1,0,0,0,1,1,1,627.0,809.0,1
FBgn0037466,40,10.0,10,0,0,0,0,1,1,877.0,992.0,1
FBgn0037467,22,6.0,6,0,0,0,0,1,1,750.0,765.0,1
FBgn0037468,7,3.0,3,0,0,0,0,1,1,1825.0,2414.0,1
FBgn0037469,5,3.0,2,0,0,0,1,1,1,1048.0,1426.0,1
FBgn0037470,41,12.0,11,0,0,0,1,1,1,2038.0,2189.0,1
FBgn0037472,8,4.0,3,0,0,0,1,1,1,1659.0,2134.0,1
FBgn0037473,7,3.0,3,0,0,0,0,1,1,826.0,918.0,1
FBgn0037475,12,5.0,5,0,0,0,0,1,1,422.0,555.0,1
FBgn0037477,2,0.0,0,0,0,0,0,1,1,1.0,2.0,0
FBgn0037478,12,6.0,6,0,0,0,0,1,1,959.0,1077.0,1
FBgn0037481,2,1.0,1,0,0,0,0,1,1,896.0,1005.0,1
FBgn0037482,7,2.0,2,0,0,0,0,1,1,723.0,919.0,1
FBgn0037483,6,0.0,0,0,0,0,0,1,1,56.0,17.0,1
FBgn0037485,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
FBgn0037486,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
FBgn0037487,8,1.0,0,0,0,0,0,1,1,54.0,48.0,1
FBgn0037488,2,1.0,0,0,0,0,0,1,1,13.0,59.0,1
FBgn0037489,7,5.0,4,0,0,1,0,1,1,790.0,660.0,1
FBgn0037490,3,2.0,2,0,0,0,0,1,1,489.0,553.0,1
FBgn0037491,7,4.0,4,0,0,0,0,1,1,533.0,440.0,1
FBgn0037492,4,2.0,2,0,0,0,0,1,1,141.0,187.0,1
FBgn0037493,2,1.0,0,0,0,0,0,1,1,9.0,22.0,1
FBgn0037501,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
FBgn0037503,3,0.0,0,0,0,0,0,1,1,26.0,2.0,1
FBgn0037504,3,2.0,2,0,0,0,0,1,1,910.0,793.0,1
FBgn0037506,2,0.0,0,0,0,0,0,1,1,10.0,15.0,1
FBgn0037513,14,5.0,1,0,0,4,0,1,1,3169.0,1514.0,1
FBgn0037514,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
FBgn0037515,16,6.0,4,0,0,2,0,1,1,2799.0,2603.0,1
FBgn0037518,14,4.0,4,0,0,0,0,1,1,403.0,434.0,1
FBgn0037519,7,1.0,0,0,0,0,0,1,1,15.0,25.0,1
FBgn0037520,4,0.0,0,0,0,0,0,1,1,18.0,3.0,1
FBgn0037521,26,3.0,2,0,0,0,1,1,1,958.0,1377.0,1
FBgn0037525,116,7.0,6,0,0,0,1,1,1,1769.0,3003.0,1
FBgn0037526,15,7.0,7,0,0,0,0,1,1,337.0,336.0,1
FBgn0037529,36,8.0,7,0,0,1,0,1,1,3651.0,4037.0,1
FBgn0037530,69,12.0,12,0,0,0,0,1,1,2574.0,2907.0,1
FBgn0037531,3,0.0,0,0,0,0,0,1,1,7.0,17.0,1
FBgn0037533,14,5.0,5,0,0,0,0,1,1,6731.0,6914.0,1
FBgn0037534,33,6.0,4,0,0,0,2,1,1,4695.0,6961.0,1
FBgn0037535,11,1.0,1,0,0,0,0,1,1,910.0,1047.0,1
FBgn0037536,83,12.0,12,0,0,0,0,1,1,2030.0,2261.0,1
FBgn0037537,32,9.0,7,0,0,1,1,1,1,6052.0,5615.0,1
FBgn0037538,9,3.0,3,0,0,0,0,1,1,601.0,789.0,1
FBgn0037539,8,4.0,3,0,0,1,0,1,1,435.0,459.0,1
FBgn0037540,6,3.0,3,0,0,0,0,1,1,144.0,212.0,1
FBgn0037541,43,5.0,5,0,0,0,0,1,1,1333.0,1723.0,1
FBgn0037543,14,6.0,5,0,0,1,0,1,1,1342.0,1141.0,1
FBgn0037544,2,2.0,2,0,0,0,0,1,1,1413.0,1662.0,1
FBgn0037546,8,1.0,1,0,0,0,0,1,1,185.0,214.0,1
FBgn0037547,6,0.0,0,0,0,0,0,1,1,27.0,24.0,1
FBgn0037548,22,8.0,6,0,0,2,0,1,1,506.0,422.0,1
FBgn0037549,18,4.0,4,0,0,0,0,1,1,1338.0,1303.0,1
FBgn0037550,14,5.0,5,0,0,0,0,1,1,779.0,713.0,1
FBgn0037551,21,7.0,6,0,0,1,0,1,1,2692.0,2961.0,1
FBgn0037552,2,1.0,1,0,0,0,0,1,1,686.0,666.0,1
FBgn0037553,2,2.0,0,0,0,2,0,1,1,1797.0,871.0,1
FBgn0037554,11,3.0,3,0,0,0,0,1,1,281.0,256.0,1
FBgn0037555,13,4.0,4,0,0,0,0,1,1,661.0,579.0,1
FBgn0037556,11,3.0,2,0,0,0,1,1,1,626.0,887.0,1
FBgn0037560,6,2.0,2,0,0,0,0,1,1,4282.0,5898.0,1
FBgn0037561,2,1.0,1,0,0,0,0,1,1,201.0,249.0,1
FBgn0037562,2,0.0,0,0,0,0,0,1,1,3.0,12.0,1
FBgn0037565,14,1.0,0,0,0,0,0,1,1,57.0,39.0,1
FBgn0037566,8,3.0,3,0,0,0,0,1,1,1014.0,1238.0,1
FBgn0037569,4,3.0,1,0,0,1,1,1,1,284.0,323.0,1
FBgn0037570,2,0.0,0,0,0,0,0,1,1,1.0,17.0,1
FBgn0037573,8,3.0,3,0,0,0,0,1,1,1226.0,1285.0,1
FBgn0037574,8,4.0,3,0,0,0,1,1,1,325.0,451.0,1
FBgn0037578,3,2.0,2,0,0,0,0,1,1,530.0,493.0,1
FBgn0037579,1,0.0,0,0,0,0,0,0,1,0.0,4.0,0
FBgn0037580,12,3.0,3,0,0,0,0,1,1,1884.0,1861.0,1
FBgn0037581,6,3.0,3,0,0,0,0,1,1,78.0,73.0,1
FBgn0037583,19,5.0,5,0,0,0,0,1,1,436.0,515.0,1
FBgn0037584,3,1.0,0,0,0,0,0,1,1,29.0,35.0,1
FBgn0037589,2,1.0,0,0,0,0,0,1,1,6.0,21.0,1
FBgn0037590,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
FBgn0037592,23,5.0,5,0,0,0,0,1,1,863.0,1187.0,1
FBgn0037594,3,0.0,0,0,0,0,0,1,1,18.0,29.0,1
FBgn0037601,13,2.0,2,0,0,0,0,1,1,80.0,96.0,1
FBgn0037602,2,1.0,1,0,0,0,0,1,1,1458.0,1775.0,1
FBgn0037603,10,2.0,2,0,0,0,0,1,1,3073.0,3245.0,1
FBgn0037606,18,6.0,6,0,0,0,0,1,1,691.0,872.0,1
FBgn0037607,14,5.0,2,0,0,3,0,1,1,49357.0,35368.0,1
FBgn0037608,5,2.0,0,0,0,2,0,1,1,1309.0,1123.0,1
FBgn0037609,5,2.0,2,0,0,0,0,1,1,1738.0,1753.0,1
FBgn0037610,1,1.0,1,0,0,0,0,1,1,270.0,227.0,1
FBgn0037611,4,2.0,2,0,0,0,0,1,1,610.0,612.0,1
FBgn0037612,9,6.0,3,0,0,3,0,1,1,14359.0,4420.0,1
FBgn0037613,8,6.0,5,0,0,1,0,1,1,1491.0,1409.0,1
FBgn0037614,10,4.0,3,0,0,0,1,1,1,288.0,450.0,1
FBgn0037615,5,2.0,2,0,0,0,0,1,1,415.0,484.0,1
FBgn0037616,1,0.0,0,0,0,0,0,1,1,5.0,13.0,1
FBgn0037617,9,4.0,4,0,0,0,0,1,1,136.0,109.0,1
FBgn0037618,1,1.0,0,0,0,0,0,1,1,4.0,25.0,1
FBgn0037619,9,3.0,2,0,0,0,1,1,1,154.0,172.0,1
FBgn0037620,8,1.0,1,0,0,0,0,1,1,78.0,78.0,1
FBgn0037621,9,3.0,3,0,0,0,0,1,1,864.0,1020.0,1
FBgn0037622,31,6.0,4,0,0,1,1,1,1,979.0,1194.0,1
FBgn0037623,10,2.0,2,0,0,0,0,1,1,274.0,360.0,1
FBgn0037624,23,7.0,6,0,0,1,0,1,1,1246.0,1379.0,1
FBgn0037625,9,3.0,3,0,0,0,0,1,1,164.0,228.0,1
FBgn0037626,4,0.0,0,0,0,0,0,1,1,8.0,14.0,1
FBgn0037627,8,3.0,3,0,0,0,0,1,1,1738.0,1979.0,1
FBgn0037630,4,2.0,2,0,0,0,0,1,1,768.0,711.0,1
FBgn0037632,11,5.0,5,0,0,0,0,1,1,959.0,821.0,1
FBgn0037633,8,3.0,3,0,0,0,0,1,1,204.0,270.0,1
FBgn0037634,5,2.0,1,0,0,0,1,1,1,39.0,77.0,1
FBgn0037635,10,3.0,3,0,0,0,0,1,1,3487.0,3134.0,1
FBgn0037637,18,8.0,8,0,0,0,0,1,1,19098.0,21914.0,1
FBgn0037638,14,5.0,5,0,0,0,0,1,1,570.0,619.0,1
FBgn0037643,114,18.0,15,0,0,3,0,1,1,47271.0,42327.0,1
FBgn0037644,8,4.0,4,0,0,0,0,1,1,1022.0,1017.0,1
FBgn0037646,13,4.0,3,0,0,0,1,1,1,1216.0,1109.0,1
FBgn0037647,14,6.0,6,0,0,0,0,1,1,1144.0,1282.0,1
FBgn0037648,10,4.0,4,0,0,0,0,1,1,1523.0,1681.0,1
FBgn0037650,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
FBgn0037652,7,3.0,3,0,0,0,0,1,1,1578.0,1471.0,1
FBgn0037653,2,1.0,1,0,0,0,0,1,1,3874.0,4711.0,1
FBgn0037654,6,1.0,1,0,0,0,0,1,1,42.0,82.0,1
FBgn0037655,42,7.0,7,0,0,0,0,1,1,2820.0,3165.0,1
FBgn0037656,8,3.0,3,0,0,0,0,1,1,205.0,226.0,1
FBgn0037657,14,4.0,4,0,0,0,0,1,1,498.0,494.0,1
FBgn0037659,23,5.0,5,0,0,0,0,1,1,665.0,803.0,1
FBgn0037660,4,2.0,1,0,0,0,1,1,1,832.0,1127.0,1
FBgn0037661,6,1.0,1,0,0,0,0,1,1,315.0,426.0,1
FBgn0037662,3,1.0,1,0,0,0,0,1,1,100.0,134.0,1
FBgn0037664,2,0.0,0,0,0,0,0,1,1,6.0,13.0,1
FBgn0037665,2,0.0,0,0,0,0,0,1,1,8.0,9.0,1
FBgn0037666,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
FBgn0037667,10,2.0,2,0,0,0,0,1,1,50.0,112.0,1
FBgn0037668,6,0.0,0,0,0,0,0,1,1,12.0,17.0,1
FBgn0037669,5,2.0,2,0,0,0,0,1,1,376.0,384.0,1
FBgn0037670,17,5.0,5,0,0,0,0,1,1,1288.0,1233.0,1
FBgn0037671,8,5.0,4,0,0,0,1,1,1,9992.0,11698.0,1
FBgn0037672,9,5.0,5,0,0,0,0,1,1,559.0,756.0,1
FBgn0037675,2,0.0,0,0,0,0,0,1,1,5.0,12.0,1
FBgn0037676,19,7.0,6,0,0,0,1,1,1,1346.0,2083.0,1
FBgn0037677,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
FBgn0037678,5,2.0,2,0,0,0,0,1,1,92.0,92.0,1
FBgn0037679,26,4.0,4,0,0,0,0,1,1,739.0,735.0,1
FBgn0037680,26,4.0,3,0,0,0,1,1,1,901.0,1107.0,1
FBgn0037683,8,3.0,3,0,0,0,0,1,1,123.0,105.0,1
FBgn0037684,20,7.0,4,0,0,3,0,1,1,1904.0,1544.0,1
FBgn0037685,7,3.0,2,0,0,1,0,1,1,1251.0,807.0,1
FBgn0037686,9,7.0,3,0,0,4,0,1,1,28724.0,19157.0,1
FBgn0037687,4,3.0,2,0,0,1,0,1,1,2572.0,2158.0,1
FBgn0037688,5,3.0,2,0,0,1,0,1,1,863.0,807.0,1
FBgn0037689,7,4.0,4,0,0,0,0,1,1,552.0,808.0,1
FBgn0037690,14,4.0,2,0,0,0,2,1,1,535.0,840.0,1
FBgn0037696,7,3.0,1,0,0,2,0,1,1,769.0,597.0,1
FBgn0037697,13,6.0,5,0,0,0,1,1,1,3935.0,5406.0,1
FBgn0037698,66,8.0,6,0,0,0,2,1,1,1246.0,2042.0,1
FBgn0037700,4,3.0,3,0,0,0,0,1,1,1366.0,1365.0,1
FBgn0037702,74,9.0,9,0,0,0,0,1,1,927.0,956.0,1
FBgn0037703,3,2.0,1,0,0,0,1,1,1,246.0,372.0,1
FBgn0037705,85,8.0,6,0,0,0,2,1,1,1421.0,2028.0,1
FBgn0037707,9,3.0,3,0,0,0,0,1,1,504.0,500.0,1
FBgn0037708,5,3.0,3,0,0,0,0,1,1,704.0,584.0,1
FBgn0037709,17,3.0,2,0,0,1,0,1,1,1502.0,1137.0,1
FBgn0037710,12,4.0,4,0,0,0,0,1,1,565.0,562.0,1
FBgn0037712,15,4.0,4,0,0,0,0,1,1,131.0,145.0,1
FBgn0037713,9,2.0,2,0,0,0,0,1,1,681.0,784.0,1
FBgn0037714,23,8.0,7,0,0,1,0,1,1,12745.0,11522.0,1
FBgn0037715,24,8.0,5,0,0,3,0,1,1,7312.0,5472.0,1
FBgn0037716,5,2.0,2,0,0,0,0,1,1,769.0,1072.0,1
FBgn0037717,23,5.0,5,0,0,0,0,1,1,453.0,519.0,1
FBgn0037718,10,3.0,2,0,0,1,0,1,1,7087.0,6298.0,1
FBgn0037719,2,2.0,2,0,0,0,0,1,1,1032.0,823.0,1
FBgn0037720,30,7.0,5,0,0,0,2,1,1,1223.0,1738.0,1
FBgn0037721,14,4.0,3,0,0,0,1,1,1,3139.0,3988.0,1
FBgn0037722,5,2.0,2,0,0,0,0,1,1,1170.0,1182.0,1
FBgn0037723,11,4.0,1,0,0,3,0,1,1,14127.0,4232.0,1
FBgn0037727,3,2.0,1,0,0,1,0,1,1,997.0,676.0,1
FBgn0037728,14,3.0,3,0,0,0,0,1,1,9660.0,8835.0,1
FBgn0037730,14,4.0,4,0,0,0,0,1,1,286.0,316.0,1
FBgn0037734,32,9.0,7,0,0,0,2,1,1,752.0,1212.0,1
FBgn0037736,43,4.0,4,0,0,0,0,1,1,366.0,491.0,1
FBgn0037737,11,3.0,3,0,0,0,0,1,1,1137.0,1357.0,1
FBgn0037739,5,1.0,1,0,0,0,0,1,1,583.0,552.0,1
FBgn0037741,10,4.0,3,0,0,1,0,1,1,184.0,217.0,1
FBgn0037742,6,0.0,0,0,0,0,0,1,1,33.0,10.0,1
FBgn0037743,17,6.0,6,0,0,0,0,1,1,1267.0,1257.0,1
FBgn0037746,3,1.0,0,0,0,0,0,1,1,15.0,46.0,1
FBgn0037747,10,3.0,3,0,0,0,0,1,1,1680.0,2197.0,1
FBgn0037749,8,2.0,2,0,0,0,0,1,1,1867.0,2156.0,1
FBgn0037750,5,1.0,0,0,0,0,0,1,1,35.0,42.0,1
FBgn0037751,2,0.0,0,0,0,0,0,1,1,5.0,5.0,1
FBgn0037753,7,3.0,3,0,0,0,0,1,1,308.0,344.0,1
FBgn0037754,22,5.0,3,0,0,0,2,1,1,955.0,1687.0,1
FBgn0037755,18,6.0,4,0,0,0,2,1,1,861.0,1144.0,1
FBgn0037756,20,5.0,4,0,0,1,0,1,1,3164.0,2996.0,1
FBgn0037757,28,3.0,3,0,0,0,0,1,1,456.0,585.0,1
FBgn0037758,4,3.0,3,0,0,0,0,1,1,1009.0,1322.0,1
FBgn0037759,3,0.0,0,0,0,0,0,1,1,26.0,21.0,1
FBgn0037760,14,3.0,3,0,0,0,0,1,1,481.0,674.0,1
FBgn0037762,3,0.0,0,0,0,0,0,1,1,4.0,4.0,0
FBgn0037763,2,0.0,0,0,0,0,0,1,1,2.0,2.0,0
FBgn0037766,12,4.0,4,0,0,0,0,1,1,623.0,1050.0,1
FBgn0037770,10,2.0,1,0,0,0,1,1,1,167.0,214.0,1
FBgn0037772,8,0.0,0,0,0,0,0,1,1,36.0,30.0,1
FBgn0037773,7,4.0,4,0,0,0,0,1,1,231.0,375.0,1
FBgn0037777,9,3.0,3,0,0,0,0,1,1,1363.0,1357.0,1
FBgn0037778,7,4.0,3,0,0,1,0,1,1,551.0,520.0,1
FBgn0037779,17,2.0,0,0,0,2,0,1,1,4625.0,2972.0,1
FBgn0037780,14,5.0,5,0,0,0,0,1,1,1118.0,1117.0,1
FBgn0037781,2,2.0,0,0,0,0,0,1,1,41.0,61.0,1
FBgn0037782,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
FBgn0037786,4,0.0,0,0,0,0,0,1,1,30.0,21.0,1
FBgn0037788,19,5.0,5,0,0,0,0,1,1,3026.0,4435.0,1
FBgn0037792,7,1.0,1,0,0,0,0,1,1,71.0,95.0,1
FBgn0037794,10,5.0,5,0,0,0,0,1,1,620.0,680.0,1
FBgn0037796,36,6.0,6,0,0,0,0,1,1,691.0,738.0,1
FBgn0037797,3,1.0,0,0,0,0,0,1,1,32.0,39.0,1
FBgn0037798,10,4.0,4,0,0,0,0,1,1,457.0,696.0,1
FBgn0037801,15,4.0,4,0,0,0,0,1,1,1389.0,1529.0,1
FBgn0037802,4,3.0,3,0,0,0,0,1,1,128.0,152.0,1
FBgn0037807,12,4.0,3,0,0,0,1,1,1,441.0,865.0,1
FBgn0037809,7,3.0,2,0,0,0,1,1,1,270.0,345.0,1
FBgn0037810,10,4.0,2,0,0,0,2,1,1,152.0,224.0,1
FBgn0037811,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
FBgn0037812,2,0.0,0,0,0,0,0,1,0,2.0,0.0,0
FBgn0037814,18,3.0,3,0,0,0,0,1,1,161.0,203.0,1
FBgn0037815,5,3.0,3,0,0,0,0,1,1,463.0,423.0,1
FBgn0037816,2,1.0,1,0,0,0,0,1,1,270.0,340.0,1
FBgn0037817,21,6.0,5,0,0,0,1,1,1,1287.0,1276.0,1
FBgn0037818,17,5.0,5,0,0,0,0,1,1,827.0,960.0,1
FBgn0037819,10,6.0,2,0,0,4,0,1,1,7346.0,2874.0,1
FBgn0037822,4,2.0,2,0,0,0,0,1,1,1171.0,1483.0,1
FBgn0037824,2,0.0,0,0,0,0,0,1,1,8.0,20.0,1
FBgn0037826,1,0.0,0,0,0,0,0,1,0,7.0,0.0,0
FBgn0037829,1,0.0,0,0,0,0,0,0,1,0.0,1.0,0
FBgn0037831,34,3.0,3,0,0,0,0,1,1,227.0,278.0,1
FBgn0037832,10,0.0,0,0,0,0,0,1,1,29.0,39.0,1
FBgn0037834,8,3.0,3,0,0,0,0,1,1,830.0,647.0,1
FBgn0037835,4,3.0,1,0,0,0,2,1,1,10823.0,16864.0,1
